Date,Region,Category,Supplier,Warehouse,Order Status,Units Sold,Inventory Level,Transportation Cost,Order Accuracy,Lead Time (Days),Backorder,Cost of Goods Sold (COGS),Average Inventory,Warehouse Capacity,inventory_status,inventory_turnover,lead_time_category,cost_per_unit,warehouse_utilization,warehouse_risk,backorder_flag
2022-09-29,East,Electronics,Supplier C,Warehouse 2,Pending,590,859,10244.76184,True,4,False,87205.11672,806.5,5027,Overstock,0.7315561066336019,Fast,17.364003118644067,0.16043365824547443,Under Utilized,0
2022-09-30,South,Clothing,Supplier B,Warehouse 1,Canceled,103,754,4760.019824,True,21,False,9071.729424,1873.0,5183,Understock,0.05499199145755473,Slow,46.21378469902913,0.3613737217827513,Under Utilized,0
2022-10-01,West,Furniture,Supplier D,Warehouse 1,Fulfilled,970,2992,10625.90058,True,12,False,32154.84023,3246.5,5628,Understock,0.2987833050977976,Medium,10.954536680412371,0.5768479033404407,Optimal,0
2022-10-02,East,Furniture,Supplier B,Warehouse 2,Fulfilled,587,3501,14893.07045,True,24,False,80367.27874,2510.5,6107,Overstock,0.23381796454889464,Slow,25.371499914821122,0.41108563943016213,Optimal,0
2022-10-03,North,Accessories,Supplier D,Warehouse 2,Pending,362,1520,10909.12342,True,16,False,15534.38146,2332.0,6115,Understock,0.15523156089193826,Slow,30.13570005524862,0.38135731807031886,Under Utilized,0
2022-10-04,West,Electronics,Supplier A,Warehouse 3,Fulfilled,416,3144,14484.2666,True,21,False,43362.74421,3037.0,7490,Overstock,0.13697728021073427,Slow,34.81794855769231,0.4054739652870494,Optimal,0
2022-10-05,East,Clothing,Supplier D,Warehouse 2,Fulfilled,796,2930,11296.65615,True,19,False,93806.1438,2810.5,9987,Overstock,0.2832236256893791,Slow,14.191779082914573,0.2814158405927706,Under Utilized,0
2022-10-06,North,Electronics,Supplier C,Warehouse 1,Fulfilled,589,2691,4892.704934,False,21,False,52277.88746,1559.5,8072,Overstock,0.37768515549855725,Slow,8.306799548387097,0.19319871159563926,Under Utilized,0
2022-10-07,North,Accessories,Supplier D,Warehouse 2,Pending,547,428,1734.58273,True,5,False,31741.02708,390.5,6340,Overstock,1.4007682458386683,Fast,3.171083601462523,0.061593059936908515,Under Utilized,0
2022-10-08,West,Clothing,Supplier A,Warehouse 1,Fulfilled,840,353,8264.24177,False,14,False,91581.97444,1806.0,6047,Understock,0.46511627906976744,Medium,9.83838305952381,0.29866049280635026,Under Utilized,0
2022-10-09,West,Accessories,Supplier D,Warehouse 3,Pending,478,3259,1986.196773,True,9,False,63174.3565,3868.0,5925,Understock,0.12357807652533609,Medium,4.1552233744769875,0.6528270042194093,Optimal,0
2022-10-10,North,Clothing,Supplier B,Warehouse 2,Fulfilled,264,4477,2553.450052,True,8,False,36585.51631,3798.0,5978,Overstock,0.06951026856240126,Medium,9.672159287878788,0.6353295416527267,Optimal,0
2022-10-11,East,Electronics,Supplier D,Warehouse 3,Pending,487,3119,6944.393886,True,24,False,37852.49933,3124.0,9972,Understock,0.1558898847631242,Slow,14.259535700205339,0.31327717609306055,Under Utilized,0
2022-10-12,East,Furniture,Supplier A,Warehouse 3,Fulfilled,397,3129,6067.231629,True,25,False,30172.68385,2932.5,5133,Overstock,0.13537936913895993,Slow,15.282699317380352,0.5713033313851549,Optimal,0
2022-10-13,North,Electronics,Supplier A,Warehouse 1,Fulfilled,572,2736,1405.441987,True,7,False,29031.76613,3799.5,9811,Understock,0.1505461244900645,Fast,2.4570664108391607,0.3872693914993375,Under Utilized,0
2022-10-14,South,Electronics,Supplier D,Warehouse 1,Fulfilled,683,4863,7878.8362,True,20,False,21824.49708,3047.0,6282,Overstock,0.22415490646537578,Slow,11.535631332357248,0.4850366125437759,Optimal,0
2022-10-15,North,Furniture,Supplier C,Warehouse 2,Fulfilled,415,1231,12155.96835,True,27,False,69950.02671,2174.5,8083,Understock,0.19084847091285354,Slow,29.29149,0.2690214029444513,Under Utilized,0
2022-10-16,West,Accessories,Supplier A,Warehouse 3,Fulfilled,56,3118,8347.454604,True,12,False,9380.740621,3081.5,5928,Overstock,0.018172967710530587,Medium,149.06168935714285,0.5198211875843455,Optimal,0
2022-10-17,West,Furniture,Supplier B,Warehouse 2,Pending,354,3045,12817.31357,True,26,False,44810.09262,3402.0,5058,Understock,0.10405643738977072,Slow,36.20710048022599,0.6725978647686833,Optimal,0
2022-10-18,South,Accessories,Supplier C,Warehouse 2,Fulfilled,529,3759,9298.496989,True,27,False,101950.5018,3592.5,5157,Overstock,0.14725121781489214,Slow,17.577499034026463,0.6966259453170448,Optimal,0
2022-10-19,North,Accessories,Supplier A,Warehouse 2,Fulfilled,124,3426,9518.082639,True,25,False,2550.850335,2399.5,9123,Overstock,0.051677432798499685,Slow,76.75873095967742,0.2630165515729475,Under Utilized,0
2022-10-20,North,Clothing,Supplier D,Warehouse 1,Fulfilled,309,1373,11738.6861,True,23,False,24856.44977,2205.5,8745,Understock,0.14010428474268874,Slow,37.989275404530744,0.2522012578616352,Under Utilized,0
2022-10-21,South,Accessories,Supplier A,Warehouse 3,Fulfilled,679,3038,14443.385,True,3,False,110831.2711,2900.5,9421,Overstock,0.23409756938458887,Fast,21.271553755522827,0.3078760216537523,Under Utilized,0
2022-10-22,North,Furniture,Supplier C,Warehouse 3,Fulfilled,165,2763,12615.33326,True,23,False,12280.7931,2341.5,5807,Overstock,0.07046764894298527,Slow,76.4565652121212,0.40322025142069917,Optimal,0
2022-10-23,East,Electronics,Supplier D,Warehouse 2,Fulfilled,615,1920,7064.937897,True,28,False,56375.75237,1691.0,5162,Overstock,0.3636901241868717,Slow,11.487703897560975,0.3275862068965517,Under Utilized,0
2022-10-24,North,Furniture,Supplier A,Warehouse 2,Canceled,167,1462,10134.14491,True,26,False,28995.62884,2407.5,7383,Understock,0.06936656282450675,Slow,60.68350245508982,0.32608695652173914,Under Utilized,0
2022-10-25,East,Electronics,Supplier A,Warehouse 1,Pending,430,3353,10227.54086,True,3,False,53023.76274,3467.0,8230,Understock,0.12402653591000866,Fast,23.784978744186045,0.4212636695018226,Optimal,0
2022-10-26,North,Clothing,Supplier D,Warehouse 1,Pending,650,3581,14142.75864,True,18,False,18045.95122,1842.5,9341,Overstock,0.35278154681139756,Slow,21.758090215384616,0.19724868857724012,Under Utilized,0
2022-10-27,East,Electronics,Supplier D,Warehouse 3,Pending,318,104,13542.93509,True,26,False,56018.97913,2178.0,5169,Understock,0.14600550964187328,Slow,42.587846194968556,0.4213580963435868,Optimal,0
2022-10-28,North,Electronics,Supplier B,Warehouse 2,Fulfilled,938,4252,5443.743124,True,13,False,139323.7774,3139.5,7949,Overstock,0.2987736900780379,Medium,5.803564098081023,0.3949553402943767,Under Utilized,0
2022-10-29,West,Electronics,Supplier A,Warehouse 3,Canceled,769,2027,13021.57364,True,26,False,77040.39164,1336.0,5429,Overstock,0.5755988023952096,Slow,16.93312566970091,0.24608583532878983,Under Utilized,0
2022-10-30,North,Furniture,Supplier C,Warehouse 1,Fulfilled,649,645,1237.374643,True,18,False,114000.7837,2816.0,7376,Understock,0.23046875,Slow,1.9065865069337444,0.38177874186550975,Under Utilized,0
2022-10-31,West,Furniture,Supplier D,Warehouse 3,Fulfilled,870,4987,13593.90417,True,27,True,146852.1065,3637.0,9454,Overstock,0.23920813857574924,Slow,15.625177206896552,0.3847048868203935,Under Utilized,1
2022-11-01,South,Accessories,Supplier B,Warehouse 3,Fulfilled,95,2287,7199.570471,False,10,False,4064.212534,2633.5,7628,Understock,0.03607366622365673,Medium,75.78495232631579,0.34524121657052964,Under Utilized,0
2022-11-02,East,Electronics,Supplier B,Warehouse 2,Fulfilled,470,2980,3263.352674,True,23,False,16981.32105,3230.5,7092,Understock,0.14548831450239902,Slow,6.943303561702128,0.4555132543711224,Optimal,0
2022-11-03,West,Furniture,Supplier B,Warehouse 1,Pending,678,3481,8035.432952,True,3,False,134639.1146,2441.5,8652,Overstock,0.27769813639156254,Fast,11.851671020648968,0.2821890892279242,Under Utilized,0
2022-11-04,West,Accessories,Supplier D,Warehouse 1,Pending,612,1402,7358.363609,True,19,False,78238.91432,1227.5,6676,Overstock,0.4985743380855397,Slow,12.023469949346405,0.18386758538046735,Under Utilized,0
2022-11-05,East,Clothing,Supplier C,Warehouse 3,Canceled,988,1053,13300.93586,False,16,False,187153.3576,2994.5,5711,Understock,0.3299382200701286,Slow,13.46248568825911,0.5243389949220802,Optimal,0
2022-11-06,North,Clothing,Supplier B,Warehouse 3,Canceled,701,4936,14865.85774,True,19,False,42272.48456,3999.0,8832,Overstock,0.17529382345586397,Slow,21.206644422253923,0.45278532608695654,Optimal,0
2022-11-07,South,Clothing,Supplier D,Warehouse 1,Fulfilled,927,3062,10260.11455,False,19,False,162254.2375,3137.5,8141,Understock,0.2954581673306773,Slow,11.06808473570658,0.38539491462965236,Under Utilized,0
2022-11-08,West,Furniture,Supplier D,Warehouse 2,Pending,919,3213,13805.2101,False,6,False,110651.7195,3596.0,6345,Understock,0.2555617352614016,Fast,15.021991403699674,0.5667454688731285,Optimal,0
2022-11-09,West,Accessories,Supplier C,Warehouse 3,Pending,715,3979,1039.714716,True,22,False,55779.68483,4349.5,6555,Understock,0.16438671111622025,Slow,1.4541464559440558,0.6635392829900839,Optimal,0
2022-11-10,East,Accessories,Supplier C,Warehouse 1,Fulfilled,957,4720,6135.148711,True,12,False,76005.0583,2881.0,6400,Overstock,0.33217632766400557,Medium,6.410813700104493,0.45015625,Optimal,0
2022-11-11,North,Electronics,Supplier A,Warehouse 2,Fulfilled,970,1042,2176.281354,True,1,False,155633.2792,2188.5,8275,Understock,0.44322595384966873,Fast,2.2435890247422683,0.2644712990936556,Under Utilized,0
2022-11-12,East,Clothing,Supplier A,Warehouse 2,Fulfilled,373,3335,5252.334775,True,12,False,54355.97861,3346.0,7757,Understock,0.11147638971906754,Medium,14.081326474530831,0.4313523269305144,Optimal,0
2022-11-13,West,Furniture,Supplier C,Warehouse 2,Fulfilled,366,3357,4663.889094,True,5,False,18330.68365,1825.0,5965,Overstock,0.20054794520547944,Fast,12.74286637704918,0.30595138306789604,Under Utilized,0
2022-11-14,West,Furniture,Supplier A,Warehouse 2,Fulfilled,408,293,13432.16039,True,15,False,67494.51466,265.5,9982,Overstock,1.536723163841808,Slow,32.921961740196075,0.026597876177118812,Under Utilized,0
2022-11-15,North,Furniture,Supplier B,Warehouse 3,Pending,316,238,8574.161073,True,22,False,20719.2929,257.0,7865,Understock,1.2295719844357977,Slow,27.133421117088606,0.032676414494596316,Under Utilized,0
2022-11-16,North,Electronics,Supplier B,Warehouse 1,Fulfilled,312,276,1825.680898,True,9,False,10013.81557,405.5,8171,Understock,0.7694204685573366,Medium,5.85154133974359,0.04962672867458084,Under Utilized,0
2022-11-17,South,Clothing,Supplier C,Warehouse 3,Fulfilled,425,535,652.9987338,True,10,False,57426.5005,488.5,9052,Overstock,0.8700102354145343,Medium,1.5364676089411764,0.053965974370304905,Under Utilized,0
2022-11-18,West,Accessories,Supplier B,Warehouse 3,Fulfilled,992,442,3219.144732,True,7,False,177278.6146,425.0,6834,Overstock,2.3341176470588234,Fast,3.2451055766129033,0.06218905472636816,Under Utilized,0
2022-11-19,North,Furniture,Supplier A,Warehouse 1,Fulfilled,935,408,2953.444249,True,13,False,139743.2866,1036.5,8596,Understock,0.9020742884708153,Medium,3.158763902673797,0.1205793392275477,Under Utilized,0
2022-11-20,North,Electronics,Supplier C,Warehouse 2,Fulfilled,101,1665,6519.757303,True,9,False,15956.01161,2864.5,8811,Understock,0.035259207540582996,Medium,64.5520525049505,0.32510498240835317,Under Utilized,0
2022-11-21,North,Electronics,Supplier C,Warehouse 3,Fulfilled,492,4064,7754.212521,False,18,True,15341.85825,3149.5,8199,Overstock,0.15621527226543896,Slow,15.76059455487805,0.3841322112452738,Under Utilized,1
2022-11-22,North,Electronics,Supplier D,Warehouse 2,Fulfilled,377,2235,11073.55875,True,2,False,43629.54344,2502.0,8163,Understock,0.15067945643485212,Fast,29.372834880636606,0.3065049614112459,Under Utilized,0
2022-11-23,West,Electronics,Supplier B,Warehouse 3,Fulfilled,281,2769,3705.537516,True,22,False,8954.683224,3683.0,8209,Understock,0.07629649742058105,Slow,13.18696624911032,0.4486539164331831,Optimal,0
2022-11-24,West,Accessories,Supplier A,Warehouse 1,Pending,916,4597,3624.936434,True,8,False,53805.57999,4613.5,9104,Understock,0.19854774032730033,Medium,3.95735418558952,0.5067552724077329,Optimal,0
2022-11-25,North,Electronics,Supplier B,Warehouse 1,Pending,626,4630,10154.547,False,29,True,101506.5805,4302.0,5216,Overstock,0.14551371455137146,Slow,16.22132108626198,0.8247699386503068,Optimal,1
2022-11-26,East,Electronics,Supplier A,Warehouse 2,Pending,269,3974,6165.056288,True,3,True,34499.02407,2334.5,9584,Overstock,0.11522810023559649,Fast,22.91842486245353,0.2435830550918197,Under Utilized,1
2022-11-27,North,Electronics,Supplier A,Warehouse 3,Fulfilled,987,695,6582.481534,True,26,False,101918.9974,1535.5,7968,Understock,0.6427873656789319,Slow,6.6691808855116514,0.19270833333333334,Under Utilized,0
2022-11-28,South,Clothing,Supplier A,Warehouse 2,Fulfilled,418,2376,5635.235853,True,12,True,64577.38459,3550.5,6008,Understock,0.1177298971975778,Medium,13.481425485645934,0.590962050599201,Optimal,1
2022-11-29,North,Clothing,Supplier B,Warehouse 1,Fulfilled,791,4725,2807.806718,True,28,False,88360.15221,4604.5,6210,Overstock,0.17178846780323598,Slow,3.549692437420986,0.7414653784219002,Optimal,0
2022-11-30,South,Electronics,Supplier A,Warehouse 1,Fulfilled,933,4484,14595.15036,True,29,False,69681.3687,2519.0,5852,Overstock,0.370385073441842,Slow,15.643247974276527,0.43045112781954886,Optimal,0
2022-12-01,West,Clothing,Supplier B,Warehouse 1,Fulfilled,991,554,6064.700641,True,5,False,146635.6286,1638.5,8490,Understock,0.6048214830637778,Fast,6.1197786488395565,0.19299175500588928,Under Utilized,0
2022-12-02,East,Furniture,Supplier C,Warehouse 1,Fulfilled,951,2723,7766.859606,True,5,False,121752.0479,3697.5,5743,Understock,0.2572008113590264,Fast,8.167044801261829,0.6438272679784085,Optimal,0
2022-12-03,North,Electronics,Supplier D,Warehouse 1,Fulfilled,497,4672,557.4191737,True,24,False,81213.5574,2557.0,9906,Overstock,0.19436840046929996,Slow,1.1215677539235411,0.25812638804764787,Under Utilized,0
2022-12-04,East,Furniture,Supplier C,Warehouse 1,Fulfilled,324,442,7652.571996,True,28,False,7971.7663,1229.5,5713,Understock,0.2635217568117121,Slow,23.61904937037037,0.21521092245755294,Under Utilized,0
2022-12-05,South,Clothing,Supplier D,Warehouse 3,Fulfilled,476,2017,7796.097922,True,4,False,21615.10572,1174.0,6244,Overstock,0.40545144804088584,Fast,16.378356978991597,0.1880204996796925,Under Utilized,0
2022-12-06,South,Electronics,Supplier C,Warehouse 1,Canceled,659,331,5646.502414,True,18,False,76476.2371,305.0,8000,Overstock,2.160655737704918,Slow,8.568288943854323,0.038125,Under Utilized,0
2022-12-07,South,Furniture,Supplier C,Warehouse 1,Fulfilled,855,279,1520.877755,True,20,False,142459.8278,558.0,7646,Understock,1.532258064516129,Slow,1.7788043918128655,0.07297933560031389,Under Utilized,0
2022-12-08,South,Accessories,Supplier A,Warehouse 2,Fulfilled,572,837,14360.596,True,10,False,97505.25058,1887.5,7868,Understock,0.30304635761589405,Medium,25.105937062937063,0.23989578037620743,Under Utilized,0
2022-12-09,South,Furniture,Supplier D,Warehouse 3,Fulfilled,460,2938,3058.376672,True,21,False,17788.85762,1531.0,7302,Overstock,0.30045721750489873,Slow,6.648644939130435,0.20966858394960286,Under Utilized,0
2022-12-10,North,Furniture,Supplier B,Warehouse 1,Pending,91,124,1184.760709,True,12,False,11754.8937,2044.5,6734,Understock,0.04450966006358523,Medium,13.01934845054945,0.3036085536085536,Under Utilized,0
2022-12-11,West,Accessories,Supplier A,Warehouse 3,Fulfilled,715,3965,5999.60918,True,13,False,24897.43639,2540.5,7209,Overstock,0.2814406612871482,Medium,8.391061790209791,0.3524067138299348,Under Utilized,0
2022-12-12,South,Furniture,Supplier A,Warehouse 3,Pending,828,1116,12235.85839,True,10,False,78366.60755,662.5,5612,Overstock,1.249811320754717,Medium,14.77760675120773,0.11805060584461867,Under Utilized,0
2022-12-13,North,Accessories,Supplier C,Warehouse 2,Fulfilled,488,209,6393.068845,True,26,False,31925.01895,1319.5,5912,Understock,0.3698370594922319,Slow,13.100550911885245,0.22319012178619757,Under Utilized,0
2022-12-14,East,Clothing,Supplier A,Warehouse 3,Fulfilled,256,2430,5743.306117,True,29,False,39575.87697,1925.5,5002,Overstock,0.13295247987535705,Slow,22.43478951953125,0.38494602159136343,Under Utilized,0
2022-12-15,East,Electronics,Supplier B,Warehouse 1,Fulfilled,829,1421,11818.30452,True,12,False,126213.1286,1758.0,6142,Understock,0.47155858930602956,Medium,14.25609712907117,0.28622598502116575,Under Utilized,0
2022-12-16,South,Accessories,Supplier D,Warehouse 3,Fulfilled,484,2095,722.0035061,True,29,False,93190.21195,1475.0,8280,Overstock,0.328135593220339,Slow,1.491742781198347,0.17814009661835747,Under Utilized,0
2022-12-17,East,Electronics,Supplier C,Warehouse 1,Fulfilled,600,855,8703.259378,True,11,False,65862.87943,1867.0,6723,Understock,0.32137118371719336,Medium,14.505432296666667,0.2777034062174624,Under Utilized,0
2022-12-18,North,Clothing,Supplier A,Warehouse 3,Canceled,801,2879,8042.821812,True,19,False,63129.52639,1889.5,6488,Overstock,0.42392167240010586,Slow,10.04097604494382,0.2912299630086313,Under Utilized,0
2022-12-19,South,Clothing,Supplier C,Warehouse 3,Fulfilled,260,900,4385.169877,True,18,False,47804.20901,1503.5,5453,Understock,0.17292983039574328,Slow,16.86603798846154,0.2757197872730607,Under Utilized,0
2022-12-20,South,Accessories,Supplier A,Warehouse 3,Fulfilled,489,2107,2020.118334,True,6,False,50425.02765,2146.5,7233,Understock,0.2278127183787561,Fast,4.131121337423313,0.29676482787225217,Under Utilized,0
2022-12-21,East,Furniture,Supplier B,Warehouse 3,Fulfilled,69,2186,14009.05912,True,7,True,3967.841,3105.0,5711,Understock,0.022222222222222223,Fast,203.02984231884056,0.5436876203817195,Optimal,1
2022-12-22,West,Furniture,Supplier C,Warehouse 1,Fulfilled,186,4024,4031.160914,True,19,False,26574.95066,2096.5,5239,Overstock,0.08871929406153112,Slow,21.672908139784948,0.4001717885092575,Optimal,0
2022-12-23,North,Clothing,Supplier A,Warehouse 1,Fulfilled,973,169,10541.45319,True,16,False,166674.5149,594.0,8209,Understock,1.638047138047138,Slow,10.833970390544707,0.07235960531124376,Under Utilized,0
2022-12-24,North,Clothing,Supplier B,Warehouse 1,Fulfilled,126,1019,13386.91101,True,7,False,16652.98229,680.0,5292,Overstock,0.18529411764705883,Fast,106.24532547619047,0.12849584278155707,Under Utilized,0
2022-12-25,West,Furniture,Supplier D,Warehouse 1,Pending,348,341,10385.88972,True,9,False,34273.64475,1060.5,8624,Understock,0.32814710042432815,Medium,29.84451068965517,0.12297077922077922,Under Utilized,0
2022-12-26,East,Accessories,Supplier C,Warehouse 1,Fulfilled,968,1780,11939.7043,True,24,False,28435.7969,1128.5,5528,Overstock,0.8577758085954807,Slow,12.334405268595042,0.2041425470332851,Under Utilized,0
2022-12-27,South,Furniture,Supplier B,Warehouse 1,Fulfilled,75,477,5075.525379,True,13,False,2893.993927,1023.0,5806,Understock,0.07331378299120235,Medium,67.67367172,0.1761970375473648,Under Utilized,0
2022-12-28,West,Furniture,Supplier A,Warehouse 1,Fulfilled,676,1569,7513.516936,True,2,False,35315.2345,2136.0,8702,Understock,0.31647940074906367,Fast,11.114670023668639,0.24546081360606756,Under Utilized,0
